antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Mascara'}),"frozenset({'Eye shadow', 'Lip liner', 'Lip Gloss'})",0.115,0.457,0.075,0.652173913,1.427076396,0.022445,1.561125
frozenset({'Blush'}),"frozenset({'Mascara', 'Lipstick'})",0.381,0.149,0.081,0.212598425,1.426835068,0.024231,1.08077
"frozenset({'Eye shadow', 'Lipstick'})",frozenset({'Blush'}),0.381,0.149,0.081,0.212598425,1.426835068,0.024231,1.08077
"frozenset({'Concealer', 'Nail Polish'})","frozenset({'Foundation', 'Eyeliner'})",0.149,0.381,0.081,0.543624161,1.426835068,0.024231,1.356338235
frozenset({'Eye shadow'}),"frozenset({'Mascara', 'Nail Polish', 'Bronzer'})",0.149,0.381,0.081,0.543624161,1.426835068,0.024231,1.356338235
"frozenset({'Concealer', 'Blush'})",frozenset({'Nail Polish'}),0.457,0.112,0.073,0.159737418,1.426226946,0.021816,1.0568125
frozenset({'Lip liner'}),"frozenset({'Eye shadow', 'Mascara', 'Eyeliner'})",0.112,0.457,0.073,0.651785714,1.426226946,0.021816,1.559384615
frozenset({'Blush'}),"frozenset({'Nail Polish', 'Lip liner'})",0.457,0.089,0.058,0.126914661,1.426007425,0.017327,1.043426065
"frozenset({'Eye shadow', 'Concealer', 'Eyeliner'})","frozenset({'Mascara', 'Blush'})",0.089,0.457,0.058,0.651685393,1.426007425,0.017327,1.558935484
"frozenset({'Brushes', 'Foundation'})",frozenset({'Nail Polish'}),0.381,0.094,0.051,0.133858268,1.424024125,0.015186,1.046018182
"frozenset({'Concealer', 'Lip liner'})","frozenset({'Eye shadow', 'Mascara', 'Blush'})",0.094,0.381,0.051,0.542553191,1.424024125,0.015186,1.353162791
"frozenset({'Concealer', 'Lip Gloss'})",frozenset({'Lip liner'}),0.357,0.12,0.061,0.170868347,1.423902894,0.01816,1.061351351
"frozenset({'Eye shadow', 'Bronzer'})","frozenset({'Mascara', 'Foundation'})",0.12,0.357,0.061,0.508333333,1.423902894,0.01816,1.30779661
"frozenset({'Lip liner', 'Eyeliner'})",frozenset({'Bronzer'}),0.297,0.149,0.063,0.212121212,1.423632296,0.018747,1.080115385
"frozenset({'Mascara', 'Foundation'})",frozenset({'Bronzer'}),0.297,0.149,0.063,0.212121212,1.423632296,0.018747,1.080115385
"frozenset({'Mascara', 'Nail Polish', 'Lip Gloss'})",frozenset({'Eye shadow'}),0.149,0.297,0.063,0.422818792,1.423632296,0.018747,1.217988372
"frozenset({'Brushes', 'Concealer'})","frozenset({'Eye shadow', 'Mascara'})",0.149,0.297,0.063,0.422818792,1.423632296,0.018747,1.217988372
"frozenset({'Brushes', 'Blush'})",frozenset({'Concealer'}),0.442,0.178,0.112,0.253393665,1.423559917,0.033324,1.100981818
"frozenset({'Brushes', 'Eyeliner', 'Bronzer'})",frozenset({'Nail Polish'}),0.178,0.442,0.112,0.629213483,1.423559917,0.033324,1.504909091
frozenset({'Concealer'}),frozenset({'Eyeliner'}),0.457,0.22,0.143,0.312910284,1.422319475,0.04246,1.13522293
"frozenset({'Blush', 'Lip liner'})","frozenset({'Eye shadow', 'Concealer'})",0.22,0.457,0.143,0.65,1.422319475,0.04246,1.551428571
"frozenset({'Brushes', 'Eye shadow'})",frozenset({'Mascara'}),0.357,0.134,0.068,0.19047619,1.421464108,0.020162,1.069764706
frozenset({'Concealer'}),"frozenset({'Foundation', 'Eyeliner', 'Bronzer'})",0.134,0.357,0.068,0.507462687,1.421464108,0.020162,1.305484848
frozenset({'Mascara'}),"frozenset({'Nail Polish', 'Bronzer'})",0.363,0.357,0.184,0.506887052,1.419851687,0.054409,1.303960894
frozenset({'Brushes'}),"frozenset({'Lip liner', 'Bronzer'})",0.357,0.363,0.184,0.515406162,1.419851687,0.054409,1.31450289
frozenset({'Eye shadow'}),"frozenset({'Lip Gloss', 'Bronzer'})",0.28,0.234,0.093,0.332142857,1.419413919,0.02748,1.146951872
"frozenset({'Blush', 'Nail Polish'})","frozenset({'Eye shadow', 'Mascara'})",0.234,0.28,0.093,0.397435897,1.419413919,0.02748,1.194893617
"frozenset({'Brushes', 'Blush', 'Nail Polish'})",frozenset({'Concealer'}),0.28,0.151,0.06,0.214285714,1.419110691,0.01772,1.080545455
"frozenset({'Eye shadow', 'Nail Polish', 'Eyeliner'})",frozenset({'Concealer'}),0.151,0.28,0.06,0.397350993,1.419110691,0.01772,1.194725275
"frozenset({'Blush', 'Lip Gloss'})",frozenset({'Nail Polish'}),0.442,0.279,0.175,0.395927602,1.419095347,0.051682,1.193565543
"frozenset({'Concealer', 'Nail Polish'})","frozenset({'Brushes', 'Blush'})",0.279,0.442,0.175,0.627240143,1.419095347,0.051682,1.496942308
frozenset({'Eye shadow'}),"frozenset({'Blush', 'Nail Polish'})",0.457,0.091,0.059,0.129102845,1.418712578,0.017413,1.043751256
"frozenset({'Eye shadow', 'Mascara'})","frozenset({'Concealer', 'Blush', 'Lip Gloss'})",0.091,0.457,0.059,0.648351648,1.418712578,0.017413,1.54415625
frozenset({'Eye shadow'}),frozenset({'Nail Polish'}),0.49,0.167,0.116,0.236734694,1.417573017,0.03417,1.091363636
frozenset({'Concealer'}),"frozenset({'Nail Polish', 'Lip liner', 'Eyeliner'})",0.167,0.49,0.116,0.694610778,1.417573017,0.03417,1.67
"frozenset({'Eyeliner', 'Bronzer'})",frozenset({'Nail Polish'}),0.363,0.218,0.112,0.308539945,1.415320848,0.032866,1.130940239
"frozenset({'Eye shadow', 'Concealer', 'Blush'})",frozenset({'Mascara'}),0.218,0.363,0.112,0.513761468,1.415320848,0.032866,1.310056604
frozenset({'Eye shadow'}),frozenset({'Lip liner'}),0.457,0.201,0.13,0.284463895,1.415243259,0.038143,1.11664526
frozenset({'Concealer'}),"frozenset({'Blush', 'Foundation', 'Eyeliner'})",0.201,0.457,0.13,0.646766169,1.415243259,0.038143,1.537225352
"frozenset({'Lip liner', 'Bronzer'})",frozenset({'Eye shadow'}),0.321,0.119,0.054,0.168224299,1.413649572,0.015801,1.059179775
"frozenset({'Eye shadow', 'Eyeliner', 'Bronzer'})",frozenset({'Mascara'}),0.119,0.321,0.054,0.453781513,1.413649572,0.015801,1.243092308
frozenset({'Eye shadow'}),"frozenset({'Eyeliner', 'Bronzer'})",0.28,0.22,0.087,0.310714286,1.412337662,0.0254,1.131606218
"frozenset({'Concealer', 'Blush', 'Lip liner'})",frozenset({'Eye shadow'}),0.22,0.28,0.087,0.395454545,1.412337662,0.0254,1.190977444
frozenset({'Nail Polish'}),frozenset({'Mascara'}),0.49,0.211,0.146,0.297959184,1.412128833,0.04261,1.123866279
frozenset({'Mascara'}),"frozenset({'Concealer', 'Blush', 'Lip Gloss'})",0.211,0.49,0.146,0.691943128,1.412128833,0.04261,1.655538462
frozenset({'Mascara'}),"frozenset({'Foundation', 'Nail Polish'})",0.363,0.121,0.062,0.170798898,1.411561141,0.018077,1.060056478
"frozenset({'Mascara', 'Bronzer'})","frozenset({'Eye shadow', 'Lip liner'})",0.121,0.363,0.062,0.512396694,1.411561141,0.018077,1.306389831
frozenset({'Nail Polish'}),"frozenset({'Concealer', 'Blush', 'Eyeliner'})",0.238,0.149,0.05,0.210084034,1.409959957,0.014538,1.077329787
frozenset({'Bronzer'}),"frozenset({'Mascara', 'Concealer', 'Lip liner'})",0.149,0.238,0.05,0.33557047,1.409959957,0.014538,1.146848485
"frozenset({'Concealer', 'Blush', 'Lipstick'})",frozenset({'Eyeliner'}),0.201,0.18,0.051,0.253731343,1.409618574,0.01482,1.0988
"frozenset({'Nail Polish', 'Eyeliner'})","frozenset({'Brushes', 'Concealer'})",0.18,0.201,0.051,0.283333333,1.409618574,0.01482,1.114883721
frozenset({'Nail Polish'}),"frozenset({'Brushes', 'Eye shadow'})",0.381,0.095,0.051,0.133858268,1.409034397,0.014805,1.044863636
"frozenset({'Eye shadow', 'Blush', 'Lip liner'})","frozenset({'Concealer', 'Mascara'})",0.095,0.381,0.051,0.536842105,1.409034397,0.014805,1.336477273
"frozenset({'Mascara', 'Bronzer'})",frozenset({'Eyeliner'}),0.297,0.141,0.059,0.198653199,1.408887934,0.017123,1.071945378
"frozenset({'Mascara', 'Concealer', 'Eyeliner'})",frozenset({'Bronzer'}),0.141,0.297,0.059,0.418439716,1.408887934,0.017123,1.208817073
frozenset({'Nail Polish'}),"frozenset({'Lip liner', 'Eyeliner'})",0.363,0.141,0.072,0.198347107,1.406717074,0.020817,1.071536082
frozenset({'Concealer'}),"frozenset({'Eye shadow', 'Mascara', 'Bronzer'})",0.141,0.363,0.072,0.510638298,1.406717074,0.020817,1.301695652
frozenset({'Brushes'}),"frozenset({'Nail Polish', 'Lip Gloss'})",0.381,0.099,0.053,0.139107612,1.405127389,0.015281,1.046588415
frozenset({'Eye shadow'}),"frozenset({'Concealer', 'Blush', 'Mascara', 'Nail Polish'})",0.099,0.381,0.053,0.535353535,1.405127389,0.015281,1.332195652
frozenset({'Brushes'}),"frozenset({'Blush', 'Nail Polish'})",0.457,0.131,0.084,0.18380744,1.403110228,0.024133,1.064699732
"frozenset({'Eye shadow', 'Concealer', 'Foundation'})",frozenset({'Mascara'}),0.131,0.457,0.084,0.641221374,1.403110228,0.024133,1.513468085
"frozenset({'Brushes', 'Bronzer'})",frozenset({'Blush'}),0.442,0.134,0.083,0.187782805,1.40136422,0.023772,1.06621727
"frozenset({'Concealer', 'Foundation', 'Bronzer'})",frozenset({'Eyeliner'}),0.134,0.442,0.083,0.619402985,1.40136422,0.023772,1.466117647
frozenset({'Concealer'}),"frozenset({'Brushes', 'Nail Polish'})",0.381,0.133,0.071,0.186351706,1.401140647,0.020327,1.065570968
frozenset({'Eye shadow'}),"frozenset({'Lip liner', 'Concealer', 'Eyeliner'})",0.133,0.381,0.071,0.533834586,1.401140647,0.020327,1.327854839
"frozenset({'Eye shadow', 'Mascara', 'Blush'})",frozenset({'Nail Polish'}),0.238,0.204,0.068,0.285714286,1.400560224,0.019448,1.1144
"frozenset({'Concealer', 'Eyeliner'})","frozenset({'Eye shadow', 'Blush'})",0.204,0.238,0.068,0.333333333,1.400560224,0.019448,1.143
"frozenset({'Blush', 'Nail Polish'})",frozenset({'Brushes'}),0.457,0.108,0.069,0.150984683,1.398006321,0.019644,1.050628866
frozenset({'Mascara'}),"frozenset({'Eye shadow', 'Foundation', 'Lipstick'})",0.108,0.457,0.069,0.638888889,1.398006321,0.019644,1.503692308
"frozenset({'Foundation', 'Bronzer'})",frozenset({'Nail Polish'}),0.363,0.134,0.068,0.187327824,1.397968834,0.019358,1.065620339
"frozenset({'Eye shadow', 'Eyeliner'})","frozenset({'Concealer', 'Bronzer'})",0.134,0.363,0.068,0.507462687,1.397968834,0.019358,1.29330303
"frozenset({'Blush', 'Nail Polish'})",frozenset({'Eye shadow'}),0.457,0.119,0.076,0.166301969,1.397495541,0.021617,1.056737533
"frozenset({'Eye shadow', 'Mascara', 'Eyeliner'})",frozenset({'Bronzer'}),0.119,0.457,0.076,0.638655462,1.397495541,0.021617,1.50272093
frozenset({'Nail Polish'}),"frozenset({'Blush', 'Foundation'})",0.442,0.149,0.092,0.208144796,1.396944942,0.026142,1.074691429
frozenset({'Concealer'}),"frozenset({'Brushes', 'Blush'})",0.442,0.149,0.092,0.208144796,1.396944942,0.026142,1.074691429
frozenset({'Eyeliner'}),"frozenset({'Eye shadow', 'Concealer', 'Nail Polish'})",0.149,0.442,0.092,0.617449664,1.396944942,0.026142,1.458631579
"frozenset({'Eye shadow', 'Mascara', 'Bronzer'})",frozenset({'Nail Polish'}),0.149,0.442,0.092,0.617449664,1.396944942,0.026142,1.458631579
"frozenset({'Concealer', 'Foundation'})",frozenset({'Eyeliner'}),0.321,0.134,0.06,0.186915888,1.394894685,0.016986,1.06508046
"frozenset({'Foundation', 'Eyeliner'})",frozenset({'Concealer'}),0.321,0.134,0.06,0.186915888,1.394894685,0.016986,1.06508046
"frozenset({'Lip liner', 'Eyeliner'})","frozenset({'Mascara', 'Concealer'})",0.134,0.321,0.06,0.447761194,1.394894685,0.016986,1.229540541
"frozenset({'Mascara', 'Eyeliner'})","frozenset({'Concealer', 'Lip liner'})",0.134,0.321,0.06,0.447761194,1.394894685,0.016986,1.229540541
frozenset({'Nail Polish'}),"frozenset({'Blush', 'Lip liner'})",0.457,0.179,0.114,0.249452954,1.393591922,0.032197,1.093868805
frozenset({'Nail Polish'}),"frozenset({'Brushes', 'Mascara', 'Bronzer'})",0.179,0.457,0.114,0.636871508,1.393591922,0.032197,1.495338462
"frozenset({'Mascara', 'Lip liner'})",frozenset({'Eye shadow'}),0.28,0.182,0.071,0.253571429,1.393249608,0.02004,1.095885167
"frozenset({'Eye shadow', 'Blush', 'Lip Gloss'})",frozenset({'Foundation'}),0.182,0.28,0.071,0.39010989,1.393249608,0.02004,1.180540541
frozenset({'Blush'}),"frozenset({'Concealer', 'Nail Polish', 'Eyeliner'})",0.238,0.178,0.059,0.24789916,1.392691908,0.016636,1.092938547
"frozenset({'Brushes', 'Mascara'})","frozenset({'Eye shadow', 'Nail Polish'})",0.178,0.238,0.059,0.331460674,1.392691908,0.016636,1.139798319
"frozenset({'Mascara', 'Eyeliner'})",frozenset({'Bronzer'}),0.297,0.133,0.055,0.185185185,1.392369813,0.015499,1.064045455
"frozenset({'Concealer', 'Lip liner', 'Lip Gloss'})",frozenset({'Eyeliner'}),0.133,0.297,0.055,0.413533835,1.392369813,0.015499,1.198705128
frozenset({'Mascara'}),"frozenset({'Concealer', 'Bronzer'})",0.357,0.141,0.07,0.196078431,1.390627173,0.019663,1.068512195
"frozenset({'Concealer', 'Lipstick'})",frozenset({'Lip liner'}),0.357,0.141,0.07,0.196078431,1.390627173,0.019663,1.068512195
"frozenset({'Concealer', 'Bronzer'})","frozenset({'Mascara', 'Foundation'})",0.141,0.357,0.07,0.496453901,1.390627173,0.019663,1.276943662
"frozenset({'Mascara', 'Concealer', 'Bronzer'})",frozenset({'Eyeliner'}),0.141,0.357,0.07,0.496453901,1.390627173,0.019663,1.276943662
"frozenset({'Mascara', 'Blush'})",frozenset({'Nail Polish'}),0.457,0.107,0.068,0.148796499,1.390621485,0.019101,1.049102828
"frozenset({'Mascara', 'Eyeliner'})","frozenset({'Eye shadow', 'Lip Gloss'})",0.107,0.457,0.068,0.635514019,1.390621485,0.019101,1.489769231
frozenset({'Eye shadow'}),"frozenset({'Brushes', 'Nail Polish'})",0.381,0.119,0.063,0.165354331,1.389532191,0.017661,1.055537736
"frozenset({'Eye shadow', 'Mascara', 'Lip Gloss'})",frozenset({'Bronzer'}),0.119,0.381,0.063,0.529411765,1.389532191,0.017661,1.315375
"frozenset({'Blush', 'Nail Polish'})",frozenset({'Mascara'}),0.457,0.104,0.066,0.144420131,1.388655109,0.018472,1.047242967
"frozenset({'Mascara', 'Lip Gloss'})","frozenset({'Foundation', 'Eyeliner'})",0.104,0.457,0.066,0.634615385,1.388655109,0.018472,1.486105263
frozenset({'Lip liner'}),"frozenset({'Blush', 'Nail Polish'})",0.457,0.093,0.059,0.129102845,1.388202631,0.016499,1.041454774
"frozenset({'Mascara', 'Blush', 'Foundation'})","frozenset({'Eye shadow', 'Concealer'})",0.093,0.457,0.059,0.634408602,1.388202631,0.016499,1.485264706
frozenset({'Mascara'}),"frozenset({'Nail Polish', 'Lip Gloss'})",0.363,0.129,0.065,0.179063361,1.388088069,0.018173,1.060983221
"frozenset({'Mascara', 'Concealer', 'Lip Gloss'})",frozenset({'Foundation'}),0.129,0.363,0.065,0.503875969,1.388088069,0.018173,1.283953125
frozenset({'Eyeliner'}),"frozenset({'Concealer', 'Lipstick'})",0.321,0.146,0.065,0.202492212,1.386932958,0.018134,1.070835938
"frozenset({'Concealer', 'Lip liner'})","frozenset({'Lip Gloss', 'Bronzer'})",0.146,0.321,0.065,0.445205479,1.386932958,0.018134,1.223876543
"frozenset({'Brushes', 'Concealer'})",frozenset({'Mascara'}),0.363,0.145,0.073,0.201101928,1.386909851,0.020365,1.070224138
frozenset({'Lip liner'}),"frozenset({'Lip Gloss', 'Concealer', 'Bronzer'})",0.145,0.363,0.073,0.503448276,1.386909851,0.020365,1.282847222
"frozenset({'Mascara', 'Nail Polish'})",frozenset({'Blush'}),0.457,0.101,0.064,0.140043764,1.386571918,0.017843,1.045402036
frozenset({'Lip Gloss'}),"frozenset({'Foundation', 'Lipstick', 'Eyeliner'})",0.101,0.457,0.064,0.633663366,1.386571918,0.017843,1.482243243
"frozenset({'Blush', 'Lip liner'})","frozenset({'Concealer', 'Nail Polish'})",0.279,0.181,0.07,0.250896057,1.386166063,0.019501,1.09330622
frozenset({'Brushes'}),"frozenset({'Concealer', 'Nail Polish', 'Lip liner'})",0.181,0.279,0.07,0.386740331,1.386166063,0.019501,1.175684685
"frozenset({'Blush', 'Lip Gloss'})",frozenset({'Eye shadow'}),0.381,0.178,0.094,0.24671916,1.386062697,0.026182,1.091226481
"frozenset({'Brushes', 'Bronzer'})","frozenset({'Nail Polish', 'Eyeliner'})",0.178,0.381,0.094,0.528089888,1.386062697,0.026182,1.311690476
"frozenset({'Lip liner', 'Lip Gloss'})",frozenset({'Eye shadow'}),0.28,0.201,0.078,0.278571429,1.385927505,0.02172,1.107524752
"frozenset({'Concealer', 'Foundation'})","frozenset({'Blush', 'Eyeliner'})",0.201,0.28,0.078,0.388059701,1.385927505,0.02172,1.176585366
"frozenset({'Nail Polish', 'Bronzer'})",frozenset({'Blush'}),0.457,0.079,0.05,0.10940919,1.38492646,0.013897,1.034144963
"frozenset({'Concealer', 'Mascara', 'Lip liner', 'Bronzer'})",frozenset({'Eye shadow'}),0.079,0.457,0.05,0.632911392,1.38492646,0.013897,1.479206897
frozenset({'Eye shadow'}),"frozenset({'Concealer', 'Lip Gloss'})",0.321,0.279,0.124,0.386292835,1.384562132,0.034441,1.174827411
"frozenset({'Concealer', 'Blush', 'Nail Polish'})",frozenset({'Lip liner'}),0.279,0.321,0.124,0.444444444,1.384562132,0.034441,1.2222
"frozenset({'Brushes', 'Blush'})",frozenset({'Nail Polish'}),0.457,0.087,0.055,0.120350109,1.383334591,0.015241,1.037912935
"frozenset({'Eye shadow', 'Eyeliner'})","frozenset({'Concealer', 'Blush', 'Mascara'})",0.087,0.457,0.055,0.632183908,1.383334591,0.015241,1.47628125
frozenset({'Eyeliner'}),"frozenset({'Concealer', 'Lip Gloss'})",0.321,0.142,0.063,0.196261682,1.382124523,0.017418,1.067511628
"frozenset({'Mascara', 'Bronzer'})","frozenset({'Eye shadow', 'Concealer'})",0.142,0.321,0.063,0.443661972,1.382124523,0.017418,1.220481013
"frozenset({'Concealer', 'Lip liner'})","frozenset({'Mascara', 'Blush'})",0.227,0.204,0.064,0.281938326,1.382050618,0.017692,1.108539877
"frozenset({'Blush', 'Eyeliner'})","frozenset({'Eye shadow', 'Concealer'})",0.204,0.227,0.064,0.31372549,1.382050618,0.017692,1.126371429
frozenset({'Mascara'}),frozenset({'Nail Polish'}),0.49,0.192,0.13,0.265306122,1.381802721,0.03592,1.099777778
"frozenset({'Blush', 'Lip Gloss'})","frozenset({'Eye shadow', 'Mascara'})",0.192,0.49,0.13,0.677083333,1.381802721,0.03592,1.579354839
frozenset({'Mascara'}),"frozenset({'Eye shadow', 'Bronzer'})",0.297,0.178,0.073,0.245791246,1.380849695,0.020134,1.089883929
frozenset({'Bronzer'}),"frozenset({'Brushes', 'Nail Polish', 'Eyeliner'})",0.178,0.297,0.073,0.41011236,1.380849695,0.020134,1.191752381
frozenset({'Mascara'}),"frozenset({'Concealer', 'Blush', 'Lip liner'})",0.227,0.201,0.063,0.27753304,1.380761391,0.017373,1.105932927
frozenset({'Eye shadow'}),"frozenset({'Mascara', 'Blush', 'Bronzer'})",0.201,0.227,0.063,0.313432836,1.380761391,0.017373,1.125891304
frozenset({'Blush'}),"frozenset({'Eye shadow', 'Nail Polish'})",0.457,0.084,0.053,0.115973742,1.380639783,0.014612,1.036168317
"frozenset({'Mascara', 'Blush', 'Lip Gloss'})","frozenset({'Eye shadow', 'Foundation'})",0.084,0.457,0.053,0.630952381,1.380639783,0.014612,1.471354839
"frozenset({'Eye shadow', 'Mascara', 'Nail Polish'})",frozenset({'Blush'}),0.238,0.201,0.066,0.277310924,1.37965634,0.018162,1.105593023
"frozenset({'Blush', 'Bronzer'})","frozenset({'Eye shadow', 'Mascara'})",0.201,0.238,0.066,0.328358209,1.37965634,0.018162,1.134533333
frozenset({'Nail Polish'}),"frozenset({'Eyeliner', 'Bronzer'})",0.363,0.142,0.071,0.195592287,1.377410468,0.019454,1.066623288
"frozenset({'Eye shadow', 'Mascara', 'Bronzer'})",frozenset({'Concealer'}),0.142,0.363,0.071,0.5,1.377410468,0.019454,1.274
"frozenset({'Lip liner', 'Lip Gloss'})",frozenset({'Bronzer'}),0.321,0.12,0.053,0.165109034,1.375908619,0.01448,1.054029851
"frozenset({'Mascara', 'Bronzer'})","frozenset({'Eye shadow', 'Foundation'})",0.12,0.321,0.053,0.441666667,1.375908619,0.01448,1.216119403
"frozenset({'Brushes', 'Bronzer'})",frozenset({'Mascara'}),0.357,0.279,0.137,0.383753501,1.375460578,0.037397,1.169986364
frozenset({'Brushes'}),"frozenset({'Concealer', 'Blush', 'Nail Polish'})",0.279,0.357,0.137,0.491039427,1.375460578,0.037397,1.263359155
"frozenset({'Blush', 'Lipstick'})",frozenset({'Eye shadow'}),0.381,0.149,0.078,0.204724409,1.373989325,0.021231,1.070069307
"frozenset({'Mascara', 'Foundation'})","frozenset({'Eye shadow', 'Nail Polish'})",0.149,0.381,0.078,0.523489933,1.373989325,0.021231,1.299028169
"frozenset({'Eye shadow', 'Eyeliner'})",frozenset({'Mascara'}),0.28,0.143,0.055,0.196428571,1.373626374,0.01496,1.066488889
"frozenset({'Eyeliner', 'Bronzer'})","frozenset({'Concealer', 'Lip liner'})",0.143,0.28,0.055,0.384615385,1.373626374,0.01496,1.17
"frozenset({'Nail Polish', 'Eyeliner'})",frozenset({'Bronzer'}),0.363,0.231,0.115,0.316804408,1.371447652,0.031147,1.125592742
"frozenset({'Concealer', 'Blush', 'Lip Gloss'})",frozenset({'Bronzer'}),0.231,0.363,0.115,0.497835498,1.371447652,0.031147,1.268508621
"frozenset({'Foundation', 'Nail Polish'})",frozenset({'Blush'}),0.442,0.363,0.22,0.497737557,1.371177842,0.059554,1.268261261
"frozenset({'Mascara', 'Nail Polish'})",frozenset({'Bronzer'}),0.363,0.442,0.22,0.606060606,1.371177842,0.059554,1.416461538
frozenset({'Blush'}),frozenset({'Bronzer'}),0.536,0.158,0.116,0.21641791,1.36973361,0.031312,1.074552381
"frozenset({'Mascara', 'Concealer'})","frozenset({'Eye shadow', 'Nail Polish'})",0.158,0.536,0.116,0.734177215,1.36973361,0.031312,1.74552381
"frozenset({'Blush', 'Lip Gloss'})",frozenset({'Bronzer'}),0.442,0.119,0.072,0.162895928,1.368873341,0.019402,1.052437838
"frozenset({'Eye shadow', 'Mascara'})","frozenset({'Lip Gloss', 'Bronzer'})",0.119,0.442,0.072,0.605042017,1.368873341,0.019402,1.412808511
frozenset({'Concealer'}),frozenset({'Nail Polish'}),0.536,0.075,0.055,0.10261194,1.368159204,0.0148,1.030769231
"frozenset({'Eye shadow', 'Concealer', 'Mascara', 'Lip Gloss'})",frozenset({'Bronzer'}),0.075,0.536,0.055,0.733333333,1.368159204,0.0148,1.74
